Class,Tumor,Tumor,NAT,Tumor,Tumor,Tumor,Tumor,NAT,Tumor,Tumor,Tumor,Tumor,NAT,Tumor,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,Tumor,NAT,Tumor,Tumor,NAT,NAT
MB_606,28653383.4983329,11758151.8164825,7927888.25045022,13968063.0124037,31794891.0250877,21857055.9762903,29909540.5330947,9919793.92503416,21441934.5571909,14164282.0416118,21290935.9930932,18553407.234258,12109967.9116017,21801063.0841276,13193564.9957547,5196590.88676601,16470064.5951232,8498993.42989462,21067439.3564545,13057550.3896067,21698144.931066,26881548.4318914,23278211.4263226,17623488.7792587,26166706.1118411,23150793.6419004,25230838.8750658,26213249.117257,13377867.9358935,27037275.7983807,23731663.3335683
MB_607,815025426.755879,276928189.67257,2260250347.4859,586262452.867089,298799546.510565,434217952.533113,602965984.964357,761739030.75655,476353190.900517,676708202.913518,269596488.272902,554909948.443816,604303139.262277,656794918.506169,526888513.095356,688850479.34633,370662044.943747,502130573.551718,279336956.193919,413699312.937858,297163378.455688,3497931447.71671,777369233.912618,472194566.684718,442552576.093656,847298939.740316,2381510671.69115,600069542.989754,636862446.398498,671629326.618547,264691051.19365
MB_608,8276403.04138148,8849072.61715857,8584569.69712074,6550990.23246,7403693.05554414,6641981.08664885,5741322.93254438,8480729.38366745,2219519.03548003,9279028.34155966,9307962.04316131,5719668.11311014,9356586.42147776,9545886.39260719,5744388.91514625,5125570.83624421,5278684.02007772,6913400.60991507,7353707.7600356,8904831.12269165,3299035.3374002,5694863.49961199,3872714.1612998,7057232.18786398,1666612.3182727,5765745.35077737,5799386.92378935,6595583.21105597,6817378.08712461,6580783.27161311,5589313.25394623
MB_609,13100782.6678318,6020547.04702462,3031982.98361245,4429798.94405546,12081862.4443308,12440764.5312082,1941691.49473276,5198055.91406545,12648077.8626243,10638989.8872181,16234090.2457456,2629464.22887197,9230208.34551236,11360586.3500551,2636213.41445437,10970446.6642745,10192350.0403054,15113792.2961582,549153.968588786,7052204.43326274,14511947.227027,13798745.5487364,3830317.20998042,2944006.08962482,19433135.8322179,6579239.58846375,6253613.49099219,15695507.5714994,13281240.5955887,5691957.27703702,13242147.1584556
MB_610,6510874.30941452,6057692.97300689,9012342.10531742,6088903.97832242,9622984.65187975,4234836.7785478,7686882.02530037,12724267.2177255,8785887.86088228,7555545.62619982,6873503.99863717,8369524.32492348,6565536.01092873,9814805.09668528,8776202.78523162,10285941.6623235,726652.695250708,6259844.84906361,7176440.32064489,5190929.84987499,3480387.51368726,11181479.229925,4868096.02796942,8612792.37625093,14963994.9335422,11445414.9935318,5598884.34255555,7482083.39901523,145901.134680683,5174194.95996081,5585596.9893424
MB_611,27757932.4524038,12223618.3997177,2949032.36252795,26740117.5667683,32965884.0517197,20201146.8129118,10762547.3199706,65535824.3085453,75650697.4727617,26954465.8836914,15303495.9591107,11722939.3412441,109560908.349391,23959012.46526,31167320.6360926,14972185.7291471,16455049.3816745,72280445.4189483,25653070.536417,91964432.6731506,36407476.8269042,16786880.4022622,13452552.4163632,15163905.8160742,16629280.7608016,9032529.91168021,11265429.2817064,24160807.1734039,15354139.812355,19338105.3774647,18529648.6752519
MB_612,2934092.49992358,7085896.81319265,8315328.90536836,11963100.8783277,9595234.53088287,13081468.6173187,14588703.182093,14787595.8687522,6478435.88633521,11046069.5441246,12134762.8236486,18757238.049362,15927643.5078584,3843572.87934064,9280748.19578024,7425166.14277762,15814545.0904677,1419166.12126276,11025600.6248662,15231178.8038261,15072211.9548025,13697287.7386596,12220823.2166931,4116653.32765562,9318782.0728069,11795261.171239,222952.419676637,13582628.508412,15390848.3670909,2966353.2513241,8688258.40526886
MB_613,20939742.8667762,22195893.3652817,16148188.1857554,25329816.1517619,27340138.7709872,25054985.0723664,22049250.1720133,13253739.1802445,30108508.2770258,15591086.9772794,7567566.77116022,7745683.61677768,18093464.7624772,9415775.47303334,23083696.4508146,23327932.8253798,17111907.3055035,18989378.9890531,21329081.2279958,23976878.0413001,8727613.79325692,51033077.6025186,20144587.5021728,5293248.33174668,10042032.7626186,1567872.19016968,12380417.544551,39066917.0773707,28335195.2232339,17528874.8726795,40983327.0389457
MB_614,32936913.6460876,18522593.7631755,40772169.4909867,34067085.7717665,7264936.28915277,10376087.968862,7848960.49386837,16244487.5994765,15848754.4803574,34379049.8814755,41385216.0807266,31434530.3217251,1534634.27329173,25792254.92969,7453475.0861272,12446416.6268552,8239817.4397123,7416631.61135716,102888.938888457,39324596.0202078,7554685.01718261,16461699.3392531,9003648.46028172,7592305.37106309,63709244.5116934,25866060.3559845,42399146.8716581,5595750.04390358,26783836.2026284,27126246.3923161,22871707.8620821
MB_615,7317834.32264918,10366489.9711035,8491142.30936344,5057796.66181431,5773141.79084848,8637700.72941565,8584157.77509971,6011388.92177846,7811743.00853559,6425204.91522621,7511212.63873426,9778248.65113562,10638702.196251,8982001.46632734,6693665.54602029,8563250.93990315,7441757.88647802,7798784.17409677,7175469.35550752,7822908.79512253,4633834.30211222,5230969.88839342,7680407.84880764,7418369.9895964,7260218.7792449,9095602.96429851,6673612.90949076,6715633.68549141,7700438.45770825,9050955.44567115,9587541.22903686
MB_616,6509134.48145818,4527806.99547818,6708394.84439678,8984048.10136877,5976352.64819296,8883900.64557513,10880168.0211834,5746939.21018789,7366299.85985444,322089.375095131,3223603.49640252,6014518.55897903,3941804.43175514,6258330.75584075,6989218.94637884,4627355.54370563,6526096.84685188,7643360.95861136,7178433.9216729,8702773.73625637,5394286.87858439,5273685.22275164,5967857.63971215,8774478.9194789,5855963.21505874,5490186.06317453,4047048.55741255,2423122.0405843,6744426.67657517,3669143.64640835,10502179.2225979
MB_617,14015701.6383948,4451221.01121292,10543975.0582096,13298088.9519441,9693379.14656441,15075062.5879916,3949321.89877755,17057535.7635113,10487866.0509086,11490285.2299522,17365642.490858,15737313.0721739,11283438.9024418,11709410.6121187,13212183.129399,7490508.28129029,4349918.93438302,17723671.8527603,9424427.39920544,5046607.10461844,12222452.2593513,7280299.14440254,13981547.7066435,6288001.87948459,13450619.1958957,9857593.59448769,13791376.2999093,14693829.8193807,4946039.57577084,14506148.9256748,9147987.65872519
MB_618,10141177.5247749,5335096.28131379,12315610.4388857,4847079.37628037,6702846.44170881,10286836.4764681,13199198.2560293,6120418.53785391,12320608.65271,8991868.50225401,6641279.37205905,3893127.79087356,3299939.76253431,11571829.7285061,12552491.4086456,3637791.8393849,7107501.28226941,2932837.94195801,9564137.06322323,5066744.44655613,9439023.55408099,7950618.26906481,7791843.07827436,6272770.23654465,5938033.79041447,12350802.0449875,1138578.9179338,15048837.4872575,13427337.190226,9838353.99639602,11382543.4380955
MB_619,14986035.3689894,20787503.4389156,42908594.096867,75455571.557995,17920160.0865104,59705308.0340468,95091238.8679926,10898852.6395622,5540563.42256145,13703973.8440453,12337716.8190712,25576616.3160072,17223928.2446148,16920386.7730317,29803202.0516994,43035987.8639586,3981970.45900247,11124714.2398075,9602300.14310097,14762722.7435205,68413274.2569701,15716074.6462067,8549821.43347543,5505771.10553319,17174816.0976801,10296836.6192688,10860330.3570463,145885890.172957,6996488.46293947,185999164.649154,27128788.3772906
MB_620,304820590.171067,197471496.649968,81166421.120274,678940011.258502,625622643.228331,156301752.642324,320249196.085019,68674601.0864014,179938903.497434,125330148.720088,75719372.8664068,193758827.294293,98236144.5144837,237185524.700694,174198321.181904,137355773.97208,197857141.982097,197827419.625047,311127413.234907,141753789.300026,399437824.150462,637604927.837657,108444686.613841,27872079.9217342,105203310.197211,250047272.075225,498552712.591615,147265419.67647,242980798.597015,56828187.2421822,106691924.919372
MB_621,446792810.20582,271165237.643848,348958682.310593,702746544.987862,628824360.993244,218628989.9689,577439273.230904,155569432.426366,468451363.070556,357536332.50422,169893135.190164,114282640.657296,37850332.7532579,308825465.802738,239664290.351338,343031412.393425,103648015.1631,328318723.911114,439922894.779892,436505076.829929,527860957.640214,591163960.959438,100175120.918637,302883087.03475,161975730.8163,123406696.235612,396986093.428459,98843917.851312,90365810.0291373,252248451.451269,114321785.002831
MB_622,601204104.533705,362076713.201433,323184365.652733,545213834.576319,239288809.023938,720165773.982316,424686440.103919,226175924.264611,394069091.088564,724961877.793136,541272410.420032,473563361.767173,309351302.880534,402481093.139444,34476031.7458258,462545616.921207,161062302.84022,556347075.410255,565220645.384707,204085881.971098,463368409.583179,528179632.985261,312725581.387116,44928282.3545983,448339248.727937,567070820.632949,330499760.226758,604793133.370099,506629643.463806,494096588.357224,416827254.833976
MB_623,42601257.6707383,28392414.7118868,31676267.590012,7278564.07700104,30273991.3331343,26068790.072421,48803304.3123852,26742335.8930208,21841768.2855213,20609939.9694072,9839784.98273399,29359935.4944976,12579762.8931856,1210867.67576929,2554466.50767105,19509039.1321547,17865953.613782,47016658.038778,29051330.8676037,38298518.9894443,25280411.4276708,22713294.0651728,19722970.4969964,20550986.5372253,32846775.8669852,31994063.8885176,172662.968293756,43462825.5676696,25005231.6122824,35453290.3441141,39392136.868281
MB_624,936473.447721988,957069.204234267,887655.051728726,986167.501536424,1353190.67970697,1402808.85071796,1357129.26874261,511528.134937502,1890928.64327736,1186836.85978114,1167278.05647759,1234983.29012966,1526530.38732829,1416108.18205474,1017515.85197934,1692786.38626424,1056399.74760405,725226.863956766,1252432.42662478,913122.33633704,1516169.24993886,1086805.55842316,1155256.80543056,652558.910577061,1197870.103671,1196314.49405813,1932468.42318956,1492798.97684202,1488420.80413535,707809.307548891,1370122.82263738
MB_625,7840151.43839769,6595616.7958858,6048715.29901028,10848707.6853104,7405173.08237495,5154154.32311232,4146732.00676247,6860601.2135528,2506495.53344505,11075721.8885508,4506358.24855322,9228267.69463859,9011957.66764127,6208858.88142121,6877901.54469927,7804660.91522067,4247956.73084417,5866277.17505755,5542908.47337011,5775364.56773323,7467914.29400417,6696348.35142055,6992398.1332376,7984746.4760184,5131322.48842288,6351729.81989508,7278484.50778694,4902841.61798305,7471120.09258095,8079235.06559686,8111347.37784913
MB_626,41610705.6432412,33351505.1658225,21085978.8793367,9185384.12355067,26642428.0461662,27874437.8864375,20235983.2551716,23650847.8889423,19583386.1269292,34176303.1969666,42721990.376059,9128442.86545061,23595370.5636543,20698423.4342639,22204730.5360018,30843388.5332098,35390969.0424614,25928781.7080868,15382652.469223,24490392.0056473,38732050.4358711,23063418.8482064,23115353.8458945,32168171.2246086,30204889.3647606,55055714.4294321,23170812.4832579,20859017.612253,15216771.0695511,25997378.5083362,27694910.4245702
MB_627,28356558.6305675,2895507.66885101,7741335.69252306,17829424.5792847,4813292.57915153,11193970.5334868,4895486.49269473,17392987.4310099,8689621.38710959,4450206.07000113,7029841.33108208,18078599.0363567,16707752.8536474,6134684.86467912,17896376.6961944,4726888.6826606,9732757.7748541,27324873.0253583,16222509.7750073,52800289.7951907,5429904.04857224,10379958.9967407,9921979.23600741,17761086.6624388,42339361.1230796,5596029.34307521,9670728.35263318,13324502.2008754,39710930.2810138,13938131.1846645,15956719.8204564
MB_628,1165058769.85606,110176228.971698,176885736.089419,857933455.825513,133449557.763264,421330438.842092,265529930.08406,743788545.499378,423495743.576288,234988920.488656,385394993.993675,169182546.910737,40323515.909811,272651566.540612,974095254.051659,254208802.287484,431714384.311901,244489436.783413,767869719.47898,1270984815.46615,259933928.964433,439977054.187321,237699530.020035,1188976460.63235,835192229.394847,115767541.367797,595684138.931889,136113865.371405,1099952674.84304,146818462.49789,14894647.0090538
MB_629,200036008.938648,209084011.471812,401047364.391014,133850327.719704,31483250.6064029,345551773.112488,248451216.805858,100003359.564737,278510782.257231,89072116.5060361,356098169.704387,319099838.329962,82071831.1353705,504224063.540232,29985207.0414644,21745127.7386567,134078393.71307,141122568.98757,204224176.751905,174740848.334558,263641166.413295,316385321.772751,144206988.926485,395680533.907489,72550938.0954244,37960377.3611951,105320136.924103,146741757.824143,307884846.33271,314242917.188383,399750074.748561
MB_630,371923074.336407,397761788.548646,582531556.910689,235058972.71751,562001180.996418,228854870.713864,504185420.074217,374347756.974639,473286548.751993,540237540.508181,261908607.986735,268959282.46195,264672353.114385,514953064.785993,417349808.672797,695839465.575764,218996340.027663,38035112.2760278,367245330.55037,798770276.956917,532721215.286564,317305004.527713,457512991.956143,143916582.765029,326049911.627238,174554709.397529,742977292.734061,444855453.475424,345234184.431088,84766842.7386348,266352328.416246
MB_631,107070800.416361,8426055.06840463,184838691.097635,192293048.07221,92081819.8411517,190907616.73664,135842339.946579,198716381.550916,230023793.156195,191846963.247242,158140475.549808,197942951.403913,128676315.309302,26017611.7937874,104156768.335689,5086173.32793756,133265323.97919,56557133.5724852,114874271.758126,148576541.357268,251405671.051769,199383732.13482,115587714.848664,74533329.6159142,111093023.186993,47802099.8380717,32683999.4705952,71258212.6318962,119005578.394198,154278133.004455,48710128.3580501
MB_632,7044765.53764223,6175241.08497553,4563489.72753862,4835395.54953463,4674309.21971543,5550875.40088104,6280175.90572314,5714961.57821673,4324782.449379,7782954.02529955,4651444.07460838,5512725.03581378,4164425.03224902,5245780.25052773,4179815.08106608,4979558.23826705,2809797.03999277,5353002.0656504,4924885.91403315,4052181.36729435,4383523.30397527,1917745.24206809,2779679.67625516,5761859.4639977,6759444.56561163,5878836.36797276,3094698.05336738,3001133.07804944,6589492.37578497,4328779.76274812,3865844.40296896
MB_633,8541813.1603636,7477738.68414653,7479337.95111549,8054024.45813578,7358184.40361392,14698334.4450431,5465424.85045636,7955473.35830006,13630969.0651721,6845753.05752565,3952336.76641728,7886351.39107567,13855451.726429,1931618.47343952,13784451.3439377,2830906.76706208,7715226.48387508,13313289.1720729,10248415.7318629,4633584.44843742,9449638.3007953,1180472.24474372,2600738.32746681,8805366.83893166,5115673.073356,13776992.1620734,8986811.13250225,31465.8389368355,11831855.0353498,6019582.96521658,10275132.5333506
MB_634,27717501.7877984,20784748.5493315,47621165.9368943,44917292.1994495,47960522.9549665,24069132.2398999,21469505.6294956,24651747.9552893,24830971.4110176,27923238.0324352,20287824.5126924,25090697.3406135,30794055.9986853,25987063.0850216,32665126.6264546,31073597.2160421,26967708.8626209,77998795.1423211,23397999.7855922,18680653.9166279,22695728.0789662,25769593.8719187,24528892.8126848,50025497.2767541,30089098.704053,65610074.5391298,34481990.4385963,40681204.8414207,44818660.7253787,28859843.0291955,24453162.3027034
MB_635,8587281.59650177,822450.453368239,11718071.3880214,6456727.14714713,7722564.36783581,7649395.34280586,13691048.3282147,11650472.7790415,11721659.7456206,6242525.97102968,8409568.90718763,3188088.08673871,6278182.32636663,2749012.52260842,10057393.3681394,6386317.95299564,13613375.316822,15091531.92883,7622198.90914935,5962533.33653189,12319399.1461939,21330216.4562197,10571113.4316906,7415459.78530295,16201078.5144977,7945365.71066683,16787798.3407091,6317070.21909003,14302109.2094922,7103623.24009283,11531339.7376563
