Class,Tumor,Tumor,NAT,Tumor,Tumor,Tumor,Tumor,NAT,Tumor,Tumor,Tumor,Tumor,NAT,Tumor,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,NAT,Tumor,Tumor,NAT,Tumor,Tumor,NAT,NAT
MB_3184,12069436.3354695,13545122.533356,4826487.64181887,251114.070588863,19039969.6016986,13255147.6032688,14484108.9524895,12502773.321849,11322519.393056,3746443.59081431,5869631.73950309,14594581.948974,20816993.2506919,7421820.5650038,18050736.8387358,10148500.0297344,14386476.7947407,4431875.57087635,20460955.8530942,14439781.6763448,18496378.4078134,3897897.10649845,12734450.0656188,13109188.5968782,6760704.48883552,7304574.19054884,4411631.79254105,14442337.2787519,3850013.7323005,8604268.41379886,8246698.5318588
MB_3185,6201090.03762246,6456433.18152705,7378808.54922802,12589216.4584936,4943816.49211526,7530604.26105952,9289558.94695663,6615520.48098276,6873842.37752428,7423367.78140778,6257051.78604135,10199582.9359531,6749174.49900218,8206445.30644044,5776224.65922607,4600666.96873504,11744523.1984596,9651752.85371134,9418657.96732901,8319897.12673594,5799847.27126431,9884796.77405746,7883351.78319242,8626305.56212768,9299378.37277615,7411699.14184401,10047887.6056803,4300948.03349916,9812146.44160995,4870489.25161659,11661172.2289094
MB_3186,29358002.5715648,22427191.8354342,29016945.0639178,29834401.1949773,12729486.6732753,10676706.8716612,43607413.4810579,165678.031567466,13458660.4030878,19267481.9350076,32782293.8845896,38285391.061824,2291000.63076318,3228539.50165217,28087939.6852778,37558528.4993792,35844614.4834439,14452708.6586965,15515725.1044082,13730948.4221394,17351371.363765,8943016.32531695,12035989.441996,28361005.5039576,32103558.4610901,18883333.0938973,23813403.5403158,18928117.3827874,37144812.3175564,38418727.7659535,25972237.3930364
MB_3187,5111802.70662274,4430742.73767268,8929344.47465705,5282307.55922907,6246948.05327225,11037514.5843789,6255148.37546099,6220905.99174928,7061635.30870243,6089066.8443848,11153702.5272999,5086385.25236843,3967880.68896698,5217965.58173953,6027404.07786814,1370741.39578776,2978341.80789834,7941078.80204085,6156188.56328386,2307454.24820631,4930622.52121918,7380201.0760847,5792012.84887306,7229614.49329263,5664691.64885592,8010772.92017347,7300443.8503666,10721258.2414195,6745870.07176824,3811815.26093245,7176140.56815155
MB_3188,455753582.650056,715239961.547764,71091799.8381247,320595612.408573,684592801.499722,589034105.957254,736624683.696155,429894893.958052,420282538.782193,577832969.081565,446526226.010085,37451071.9976808,487828243.750915,421410181.591823,106030764.94106,395846358.086398,659970325.016137,652469615.324296,429761435.595513,1169044419.37956,341486413.338733,428029119.476851,421461604.192878,254684775.944086,608405201.462629,209962776.293761,219400801.796088,434600310.668896,471210220.764138,772407932.621439,276250848.797431
MB_3189,20476272.9488495,12247418.2654731,22185226.6680432,12660943.688006,17987394.8562299,21060979.7479288,21562956.6563162,20669663.3579409,20038021.5853079,10422219.5013234,23236266.5389122,17092229.1082746,25760832.6676997,9032040.04668119,11808950.4401331,28525559.8316671,9561331.58461134,25639544.1303218,24764413.9086403,6821783.59888292,6747979.17790639,18263162.8408041,9761394.38021192,8313789.27348625,20535077.2834833,18938069.3210057,14617164.8511679,19111007.3342257,10925500.9303462,19524139.7161963,14852211.4508656
MB_3190,6106414.57119402,5025066.35557835,6146004.93592875,4997335.17899908,8578129.56914966,5147505.82426317,4469285.01193005,6561333.17675688,2537083.71602259,2846329.96538845,4595481.41352033,4887811.22074248,4957545.82256526,2373545.4909532,6755989.00792142,6655469.36895923,5605059.99383666,6468741.76187203,6115983.0512268,5820807.22265234,5744904.81705976,5635855.80078759,7404529.8797814,5921511.80078982,6781427.42263844,6427190.01441515,5655156.44932294,6757539.72877973,6120578.56061895,6077372.29825656,8212618.94497464
MB_3191,8923856.77215572,7506702.944136,5753601.32469597,4436110.92151367,4598647.15474917,6034757.72137764,5767559.04268398,8749190.63301036,12188884.6662691,9829038.91208034,11034602.0368573,5996033.91083029,2722916.5150757,5417605.774076,9657032.79973758,2832944.97854002,3776521.94297097,15487819.7632682,4421055.42199182,8021002.00736049,6873346.2419575,7458019.48944881,7977414.41388829,11668700.7236333,10767604.0517756,3629058.06913267,9635300.53398645,5359199.09814948,5640671.88810154,4176728.57842631,9470782.65692835
MB_3192,30765487.2682432,9771943.69578608,35543998.4835173,34391886.3895805,9470708.70111773,14284673.3663143,15077099.2708315,34929682.1336742,15516225.9677581,42057507.6675752,47437977.8198025,7295261.08546046,28937505.1304274,18324449.2394245,40950009.4078591,19813343.9434447,30106926.1269048,21692014.2313748,39814178.0531633,27363302.1343932,30914180.1216931,48186402.2691938,14621216.7718835,48510094.4143186,37212875.9741896,41895347.9268404,69616591.1738611,30151939.0115838,61266066.4153982,75918269.6265266,32393701.6341131
MB_3193,20513207.4728946,11000300.1382881,9301960.08882501,17823035.6759137,8082273.43481004,11718332.9180122,10443262.4213449,16629153.3921882,7598327.63519709,5004629.966077,18922980.2484428,2095739.7277,9669422.04435855,15022295.1928708,15563427.7159065,15779921.7245846,11722624.1642298,10131565.1065423,12033713.7626543,7928295.88865142,15352478.6862805,13230455.9866847,2558315.36624559,7219106.55754195,14211156.3811477,8450204.28477912,7575100.06971047,13143019.4576341,17210078.3484136,11505260.4271054,14230021.4372399
MB_3194,101301225.484895,13730895.393873,45262995.4868408,53212698.4776697,77186567.5159094,30701153.5212402,70618670.2528198,15162505.5326141,63150327.4586536,59492209.9096703,57630655.4052223,78219372.8799189,22432245.938182,34505710.2292526,28618429.4077208,45880854.4554083,23343148.5720649,33585866.1077637,52661822.0082027,78407844.4366692,71125123.4097591,38736469.9257351,30606319.8813679,83776540.0564013,68100042.932719,31728115.0602967,72509918.5378903,37504242.8061344,38949587.6096621,62203458.1182474,92884709.5693977
MB_3195,4386625.20880745,5655106.4436286,5825117.34855257,5195561.5047033,5582467.34595558,6805884.86801149,5790602.55471882,6011414.41873132,4071910.85181953,2522982.95663027,4101450.62252229,4530453.44609602,5658473.25081012,6211673.62181715,4872471.63799714,5917892.08072256,6973780.72807586,6921581.52050028,3885115.97887356,5333501.00148038,3621385.83539889,5861212.63684109,4464856.32932259,5184620.31791679,5164566.11973638,4515535.65195276,5221286.93159732,8113467.77407985,6819814.44242016,3595125.39245319,4794111.73053855
MB_3196,10425093.5492085,2081264.63743561,10070825.8337736,6151177.43746792,10277833.0118347,5591147.18597395,13020227.7874774,10516939.7970578,8165038.13893485,12714894.9233433,9055512.84638658,3371985.02595408,12579815.5099054,9519531.49804273,9366089.0604804,7579323.49350629,2680706.01135927,7732018.8521316,5776245.11210091,4099403.93859436,10618333.786054,15199492.8661229,11474356.4672985,12850124.6377453,11014715.1687619,13231903.7757177,7737647.57601261,17388063.265144,9635840.54214547,6247436.58474679,2803655.13836131
MB_3197,9875396.87856901,28619281.1028388,12285320.8780374,16752674.5555474,17676622.8986041,28339222.4868934,22138132.9078416,23130399.7669056,44384476.5521752,17441161.1012904,24824904.3872938,26130050.8255861,19506764.748284,5220664.70317049,14766099.4325888,34943428.7689122,36009024.8531624,22549300.2710959,31214678.2655401,39450575.2907999,24681340.1104423,16264399.2028977,2147657.49841271,13686310.686527,2181000.20494179,18727411.0841134,23960196.1831027,37332371.9554741,21430766.6367835,28362708.2865666,13981173.799646
MB_3198,16735370.7841879,13483342.9584979,9593864.6778329,4160547.52836675,1910252.62756547,2781166.54226757,13520298.9515538,5548342.47028319,17495842.8166198,9283885.83226751,6827794.29643886,17609652.1427903,14002496.6514456,16355648.0005638,12863667.4813349,11416982.9840819,11761375.8968814,12668207.2186289,20846143.4776146,10746641.7309931,11055097.4204159,9786386.13840528,11300329.8747726,7549982.81059752,4711899.71956054,4466874.12318089,9647176.83836167,14864930.9021117,19872666.8449905,5654428.7263765,9897531.85645002
MB_3199,7848329.10237091,5337675.55330795,5707286.15588504,5669537.95610038,5869711.22576334,4588560.7864703,6456343.30324379,4564698.45274198,6460098.0717018,7007575.43935538,5617936.60964056,7038312.08731817,4934287.82019934,5724868.55159314,6681947.77545044,3959728.11506348,5644788.28138175,5863014.73079428,6027344.57196825,6268336.20788665,4418340.97559345,5107633.54489796,4752746.34044921,5488815.01879449,6104161.86837577,4990431.26936368,4830486.6643041,6376557.27353967,4684676.15969591,6180321.36181592,4119218.47430567
MB_3200,10177951.1614881,4702743.17773117,10559788.0034767,4238141.48598939,2620133.99664298,12594457.316737,8852813.23902645,10079935.0088124,11323767.5428078,7159661.1739137,7924070.11182994,2202808.76247501,7889902.9847975,8002080.34321056,8587932.85332728,8811517.06391423,10310582.3102437,5975446.59494175,4342475.17244336,10766268.105528,6711376.85225458,10477337.7135474,10069144.2953651,11481887.7692663,11635144.5628172,16384751.6221581,15037063.7582686,9757099.51882399,12725440.4124787,7023159.93686939,3841246.26196339
MB_3201,6168319.92514174,13393651.3527872,10083666.3020931,11455262.9893996,5228959.45763655,8175329.65258212,9132581.84853346,1068389.08850486,5563814.39133153,8695078.63205057,9004286.85588678,4555501.01797473,5638733.00023214,12883402.6717328,1268436.41349808,2737240.7766343,11538758.3431204,10356466.9206302,4940819.63876818,4185086.68331159,9551532.08822908,7741967.92390486,5589089.78520658,4620308.48644244,2701862.77153667,2173991.37499804,9056097.98900671,4320392.66713021,5368497.75007383,4878521.88756685,8502315.88748623
MB_3202,8666129.94392262,9740326.64265512,1489660.99288147,11831049.5995105,8201740.64885901,11725344.1580846,3055275.95013923,7187199.86925471,10333297.1994056,7158046.99798999,6623161.40292501,11498032.3129957,13458906.6359557,16515587.4465254,8747581.75394221,4950716.87616605,19175927.3064044,18205189.4828853,11333742.7088126,10987552.1730345,13246332.3828708,15904554.8561085,8916093.23581574,5090615.21031841,6078008.94847064,8341648.81401746,12137801.2349005,4911477.51791151,7826656.46783781,12971938.6835509,12973281.9236989
MB_3203,5247465.85287618,3682783.53162648,7442227.00110698,4679425.96015702,7286183.43650047,5359434.91512899,6115357.34427389,6938259.64301354,3790481.33701886,4437774.42112042,5090077.85617167,6906082.35775294,3859805.56603071,3470540.57539459,6972092.15415306,4807368.08150518,4574417.5495261,4829531.19159732,2683240.34610378,4745188.06346674,4656226.9000265,5508916.60353957,4594466.40279259,5330580.49917895,4535032.12699689,5374398.58084747,2225841.47444636,6559244.32367584,4822679.77056545,5111630.27437975,4188897.42629537
MB_3204,5761942.00088264,3973768.19351982,6006134.36841608,12526010.6747636,2932816.20354742,12101934.3370551,10992562.9812826,8590091.40842765,7599095.43126077,7515842.15539849,6522077.57662147,4850519.45208919,8225803.76218952,9631040.86413264,4198830.39831296,6876660.6011682,10878930.2581731,888003.173251433,6334889.33688815,9319675.04256154,9257239.62107445,11083214.1807086,14611648.473133,2421765.74405139,9994459.04158901,8481139.04685621,8809662.69550427,6276064.3686628,3847638.17057203,5713433.97458159,5773269.19437528
MB_3205,11616852.8482455,17921346.7139946,9449156.01932392,43832016.0685997,20821420.4280598,30553837.070691,24376411.832918,2641329.11335741,18295377.6379743,33861503.0648914,20004158.7673907,1569032.63161906,24660911.3308411,35203735.9537297,26051786.2105521,20982782.9974839,34436457.8583913,24325191.1246065,31933628.5544329,29639017.0861307,20144340.0051069,18306366.388675,17441174.6189158,22367401.8387253,22593141.4231834,26501176.24979,10528073.571206,5826678.13644275,25735419.6750821,20916189.5596639,23006139.7221323
MB_3206,2871407.34406157,13256294.8778703,4613303.2020182,8565013.51461563,290530174.781074,6670788.97547679,5255113.58282141,9754260.38442669,7330436.68515202,6186520.33335979,4754180.35690376,6598851.98610238,9187906.42415757,6935475.55537109,10163931.8416119,4965796.26291574,4405129.52584097,9366204.63124529,8503450.06681297,6858169.72474475,9188893.9387618,8777348.63904492,6720900.04217443,6273941.92890233,13599217.9952633,8317359.46399022,7540500.48406624,5706334.72738412,9384851.19303929,4191124.99823531,10781619.6246779
MB_3207,7890665.24480538,6276101.55224126,6121913.91816352,3396023.24080226,5018838.54671176,5961767.37176294,6010741.13986362,7748673.06790915,3165064.13103414,5441148.73674429,5812181.7391737,4130273.72493744,4993105.31853401,4277041.39214758,3969160.14746266,5668800.32463564,7249057.37406615,4719210.63400941,5165133.36910394,4957839.27484547,5588865.27648265,6801274.2980221,5223058.21670217,6273522.70573086,7627779.25204633,6893130.02673621,4333291.13297041,4392984.91401242,4812896.54200973,6140378.4078014,3496426.90620923
MB_3208,34822710.7063976,26739845.4367719,18759861.5547573,21815681.534866,82476143.8295524,14311349.2410547,18392900.7764091,15766128.6143911,32781581.3628169,19118317.2050357,26465980.2703999,17549139.9292085,13419120.6831123,18237797.1537265,23461892.8106607,22692679.062006,23587216.1823789,15915771.3737296,83316068.5163305,29387599.5064348,20609696.9109568,17425332.638979,55519874.7975126,28091187.9682754,29125002.2058508,26680443.6390418,33489760.3867067,30031953.1027981,33883801.661347,32580118.0021511,15901331.4488826
MB_3209,16159060.6233591,18447204.1716846,15361253.8490827,16613010.3631519,13287566.0080801,19399058.2587005,8135974.68353907,14107162.1614551,19283154.5944153,6484739.90140053,14666353.5955045,20819430.1421448,16267185.8867976,14843096.2017629,20054570.9928613,17162796.9221039,14126438.9825428,22505824.4710477,11456097.0163503,13209146.9967448,18857273.5860492,11014641.9613681,11803622.3623662,4471486.30190959,19118494.1265128,20756196.1210738,14391957.9942125,9516462.48386038,17624336.5053342,11912623.9319067,11504899.8530109
MB_3210,93096211.0963631,83601296.6291853,87442297.7443342,96487537.6613767,85149950.0034393,93929362.9659848,92652804.1832031,95675100.363484,21452391.3635961,98005037.8430754,94137554.4703273,77597032.9678176,69236424.0367446,87052958.3105523,95861782.6941017,97220003.8691706,104608131.60306,85010441.303006,89701034.1874163,92216753.9650726,93409115.6990363,90401896.1968899,99533231.2017835,39799637.5649551,40565645.0612249,41257823.5743845,35925413.5071301,67951285.6301958,41603646.4538045,37745695.6146364,45414050.8360194
MB_3211,1524859.99788504,1440651.67057019,1747913.77783674,947992.340682661,556450.752604874,940503.418903191,962970.188279091,843457.608218176,2483646.00897631,937554.608855051,1173380.1750606,1035958.70913465,1627321.20016538,812449.925877664,844608.084145692,432938.876859717,1242401.76862298,1270027.32105603,1360574.20310622,1171535.86911503,1444867.24356454,1035557.00215683,803566.822262984,1012043.66991521,1151296.74262676,2213273.66675154,695700.234182603,904750.022718959,1395937.45756144,538203.900714259,2276410.64128306
MB_3212,43838672.2328874,30796230.7873518,59419559.9646065,45803942.6385738,23785589.2948682,62698159.3243178,90925448.895314,27447873.370921,60145817.0045451,94665572.2554616,44806975.4665391,77653916.6648403,67506182.8688734,88847081.8083659,21832538.7232057,73715324.3125844,54165472.6251407,31804612.1117517,56472896.2770703,32960351.0564671,63237050.2441662,53266090.6658034,58214669.8563681,43306335.8602517,49028037.5125672,73014592.2111049,72873176.4849485,65378471.0242933,32410108.7045162,58674083.217137,17600125.5735605
MB_3213,16358913.4390394,5839800.69916062,5734625.79232679,5382049.63306122,8160023.70166661,8387668.91744123,10556729.886393,1141431.43328956,13266656.6271313,13363690.3041215,8182393.09861042,12374401.5272904,321700.890323112,7309373.73532797,9415760.94082377,8663158.49879454,8875407.12734835,11799241.3629114,14794463.935199,2024508.02191978,4303840.317949,7369011.87221366,4155776.74272867,20949795.5617335,4084857.53319062,3377222.11083301,12860570.1181387,13713661.6024439,9183982.4850569,8966666.82854673,5380282.64334948
