"","Comp. 1","Comp. 2","Comp. 3","Comp. 4","Comp. 5","Comp. 6","Comp. 7","Comp. 8"
"Q5K4L6",0.085842,0.078063,0.18855,0.25314,0.33586,0.33279,0.33071,0.32961
"Q9BY77",0.085678,0.33063,0.35995,0.35443,0.34826,0.37351,0.41963,0.42533
"P17050",0.084975,0.15053,0.15403,0.26561,0.35716,0.38114,0.38737,0.386
"P07814",0.084331,0.087494,0.09698,0.10016,0.18129,0.18373,0.19242,0.19226
"Q99643",0.084015,0.56321,0.58907,0.63019,0.72338,0.71818,0.71595,0.71596
"P28070",0.083908,0.11655,0.11718,0.12408,0.14122,0.17631,0.18597,0.19493
"Q9Y676",0.083709,0.126,0.20024,0.43409,0.48426,0.47849,0.47555,0.47487
"Q969G3",0.083619,0.36145,0.35916,0.40513,0.422,0.42794,0.45857,0.47576
"Q9BR76",0.083601,0.32936,0.32517,0.4014,0.39425,0.42372,0.42251,0.42326
"Q8NHH9",0.083462,0.163,0.20088,0.34698,0.41579,0.42604,0.48151,0.47999
"Q96KP1",0.08319,0.32211,0.32093,0.32267,0.31815,0.3489,0.34672,0.34643
"Q9H0U3",0.083074,0.086405,0.20665,0.21461,0.34694,0.34269,0.34324,0.34251
"Q9NP81",0.082772,0.13412,0.13469,0.14252,0.3389,0.33632,0.33685,0.33723
"Q13630",0.082584,0.38029,0.4204,0.41297,0.43603,0.46211,0.46901,0.48126
"P25787",0.082151,0.10489,0.10358,0.10314,0.12595,0.13115,0.13044,0.13137
"Q8WVM8",0.081913,0.10083,0.11785,0.13262,0.14112,0.15715,0.15879,0.17576
"Q8NB37",0.081852,0.40373,0.4157,0.44109,0.4407,0.43981,0.44411,0.44589
"P11586",0.081482,0.14291,0.15253,0.16412,0.17973,0.20065,0.19948,0.20389
"O75909",0.081422,0.28051,0.32388,0.35631,0.34996,0.34653,0.35818,0.35715
"O43242",0.081342,0.12137,0.12214,0.14293,0.14299,0.14484,0.14981,0.15003
"Q9H061",0.080422,0.26608,0.2786,0.27633,0.381,0.38727,0.38487,0.38527
"Q99757",0.080328,0.45136,0.48724,0.6532,0.71089,0.70781,0.71219,0.71021
"O75340",0.080316,0.14221,0.18068,0.19932,0.25122,0.27727,0.27904,0.28083
"Q9H0U4",0.080194,0.16376,0.2336,0.24814,0.29598,0.29536,0.4078,0.41302
"P62829",0.079882,0.23718,0.24655,0.25024,0.24591,0.3122,0.31044,0.30928
"Q9BTE6",0.079765,0.11423,0.18049,0.19492,0.31298,0.40716,0.40522,0.40408
"P48556",0.079545,0.12186,0.12043,0.17412,0.17164,0.16939,0.16867,0.1719
"Q7Z7H5",0.079029,0.23083,0.36634,0.40232,0.54041,0.55017,0.56062,0.56303
"Q8IWA4",0.078488,0.16579,0.16292,0.17583,0.21443,0.29556,0.3102,0.30923
"P61081",0.078343,0.17283,0.17034,0.17501,0.3905,0.38771,0.39511,0.39436
"P85037",0.078194,0.3388,0.3333,0.33672,0.33138,0.46778,0.46651,0.46478
"Q8N2K0",0.07818,0.25215,0.38585,0.40901,0.45692,0.45268,0.49375,0.49243
"Q9NS69",0.078054,0.27108,0.26641,0.26447,0.31469,0.3269,0.32745,0.34542
"Q9Y2D5",0.07781,0.12717,0.23245,0.26744,0.29242,0.29814,0.32783,0.33988
"O00560",0.077264,0.36673,0.36198,0.37435,0.38732,0.38343,0.42201,0.42088
"P01116",0.077059,0.23438,0.34076,0.38561,0.38449,0.37948,0.39154,0.39005
"P63220",0.076802,0.26602,0.26975,0.31024,0.33426,0.33101,0.33991,0.33878
"Q8TC07",0.076179,0.20418,0.23356,0.29482,0.28983,0.28806,0.30003,0.29948
"O60499",0.076172,0.076842,0.08371,0.11582,0.142,0.14013,0.1478,0.1548
"Q14331",0.076048,0.4077,0.5016,0.49465,0.49622,0.49295,0.55812,0.55602
"P30153",0.076014,0.12289,0.12113,0.16122,0.19004,0.21689,0.22507,0.22652
"Q13151",0.075727,0.087974,0.15249,0.15751,0.16507,0.16291,0.16649,0.19218
"Q9NRY5",0.075446,0.22063,0.28685,0.31004,0.31147,0.38474,0.38295,0.3952
"P51991",0.073446,0.22133,0.24031,0.23636,0.23695,0.23398,0.23519,0.2436
"P98175",0.073338,0.22053,0.25783,0.30271,0.33483,0.33912,0.34166,0.35083
"P05023",0.073142,0.17915,0.17618,0.32822,0.38813,0.39996,0.39942,0.39808
"P61026",0.072974,0.19942,0.23879,0.28193,0.28092,0.28442,0.3249,0.32435
"P55263",0.072853,0.18435,0.19611,0.3199,0.3187,0.31463,0.31714,0.31613
"Q9NRG9",0.072464,0.64955,0.65281,0.64891,0.6763,0.70126,0.70932,0.70666
"P83111",0.070954,0.63119,0.62059,0.61181,0.6376,0.6321,0.62841,0.62604
"Q15370",0.070893,0.31273,0.30733,0.32199,0.31752,0.32666,0.32586,0.32964
"O60493",0.070706,0.14487,0.19681,0.22411,0.22285,0.24801,0.24832,0.24938
"Q9UQE7",0.070541,0.11796,0.24857,0.24504,0.24095,0.25577,0.27003,0.28025
"Q6P2E9",0.070498,0.066174,0.10079,0.14777,0.15366,0.25201,0.25182,0.26297
"Q9UBX3",0.070356,0.52966,0.53163,0.54754,0.5388,0.61639,0.61275,0.61062
"O00264",0.069877,0.069667,0.10829,0.15152,0.19595,0.20981,0.20981,0.22325
"Q9Y224",0.06956,0.070276,0.11062,0.11143,0.12819,0.12683,0.12616,0.12619
"O75881",0.069419,0.066694,0.073503,0.079079,0.20379,0.28864,0.28783,0.29164
"P51610",0.068989,0.064027,0.1721,0.18197,0.18331,0.21476,0.22763,0.24371
"O00468",0.068728,0.2947,0.30463,0.47242,0.48328,0.51609,0.513,0.51138
"Q99623",0.068579,0.29885,0.32062,0.34317,0.3566,0.35191,0.35044,0.34913
"Q9C0B1",0.068089,0.173,0.20667,0.20472,0.20465,0.20317,0.21115,0.21046
"Q15334",0.068001,0.2751,0.27035,0.33402,0.32803,0.32372,0.32586,0.33166
"P28482",0.067877,0.085554,0.11,0.11185,0.10994,0.13326,0.13782,0.13845
"Q13885",0.067045,0.063092,0.40888,0.40172,0.40169,0.41093,0.41003,0.44697
"O00584",0.067015,0.20476,0.29459,0.36439,0.35917,0.35445,0.35575,0.37568
"Q9Y5P6",0.066224,0.28037,0.34507,0.38114,0.45704,0.45857,0.45925,0.46591
"P26583",0.066181,0.062267,0.20692,0.20327,0.19965,0.37878,0.37652,0.41624
"Q8N6H7",0.066127,0.25367,0.24929,0.24523,0.36258,0.36492,0.37209,0.37072
"Q93009",0.065537,0.062868,0.078967,0.093347,0.091847,0.14165,0.14128,0.14234
"Q9H9J2",0.06467,0.072316,0.14941,0.27956,0.30212,0.31412,0.31283,0.31557
"Q8NE86",0.064543,1.0234,1.0088,1.0118,0.998,0.98991,0.98372,0.98002
"Q99436",0.06397,0.13951,0.14647,0.15592,0.17253,0.20273,0.30166,0.30235
"P25786",0.063443,0.13672,0.1355,0.13314,0.1497,0.16949,0.1686,0.17107
"Q06124",0.063425,0.11208,0.12199,0.13745,0.15524,0.22365,0.22225,0.22605
"Q13201",0.063424,0.68122,0.67393,0.66329,0.77164,0.86016,0.85539,0.86651
"Q13409",0.062878,0.082646,0.091797,0.10829,0.10657,0.13151,0.14929,0.14883
"Q13084",0.06254,0.18891,0.21352,0.2628,0.25876,0.25597,0.3383,0.34744
"Q9NYL9",0.062284,0.39585,0.38947,0.38303,0.37864,0.40756,0.41352,0.42232
"Q7Z2W9",0.062274,0.16242,0.27346,0.57898,0.59958,0.60862,0.61935,0.61831
"Q9UJW0",0.062167,0.13553,0.13867,0.18862,0.23145,0.22874,0.22807,0.23495
"Q9NX40",0.061582,0.20704,0.21653,0.22617,0.3255,0.36175,0.36222,0.36178
"Q9H845",0.061306,0.31525,0.31405,0.32623,0.34025,0.34223,0.34356,0.34255
"Q5JPH6",0.061179,0.081514,0.17387,0.17873,0.28194,0.28914,0.29142,0.2934
"O75822",0.060761,0.055807,0.060646,0.11217,0.11524,0.11389,0.11665,0.1162
"Q9H4A3",0.060721,0.30947,0.3085,0.30538,0.40172,0.39692,0.40241,0.40211
"P43686",0.060682,0.079772,0.078884,0.094832,0.096901,0.096355,0.10055,0.10371
"Q03591",0.060594,0.60295,0.61018,0.6309,0.62421,0.70436,0.74021,0.81462
"P62195",0.060563,0.11529,0.11561,0.11619,0.11914,0.14269,0.15106,0.15306
"Q14139",0.060247,0.33719,0.33226,0.32901,0.35498,0.37171,0.38503,0.38695
"O60763",0.060112,0.13903,0.18324,0.21431,0.32702,0.32313,0.32419,0.3311
"O15212",0.059547,0.057336,0.064703,0.065357,0.064589,0.081574,0.083182,0.098964
"Q15067",0.058976,0.5163,0.50947,0.50174,0.49422,0.52556,0.52271,0.52387
"O75348",0.05889,0.15591,0.15889,0.16417,0.19343,0.29276,0.29854,0.30801
"O60256",0.058071,0.057963,0.075153,0.078104,0.12447,0.25667,0.25699,0.25601
"Q13404",0.05798,0.10658,0.10905,0.13835,0.13605,0.1383,0.17371,0.17618
"Q9BVG4",0.057967,0.053264,0.099431,0.17598,0.21648,0.22518,0.28516,0.28732
"P24534",0.057919,0.34485,0.34457,0.3386,0.33699,0.34224,0.34169,0.34238
"Q96EY7",0.056811,0.22337,0.27399,0.35832,0.43367,0.43633,0.43624,0.43569
"Q8WZA9",0.056438,0.053302,0.053695,0.12144,0.22839,0.23101,0.29245,0.29148
"P52815",0.0562,0.053651,0.20906,0.29117,0.3572,0.35648,0.35668,0.35764
"Q9Y624",0.055846,0.37774,0.38936,0.38659,0.37969,0.42563,0.42331,0.4237
"P18887",0.055319,0.47204,0.49228,0.48578,0.48218,0.48085,0.48775,0.49595
"Q8N392",0.055246,0.17093,0.27489,0.38479,0.38946,0.46034,0.4584,0.4567
"Q14005",0.054792,0.091607,0.62102,0.62291,0.61561,0.85737,0.8595,0.87614
"Q02790",0.054728,0.25517,0.25085,0.27567,0.27229,0.27618,0.27916,0.2784
"Q99653",0.054629,0.27627,0.30739,0.33571,0.3331,0.32942,0.34315,0.34361
"P50591",0.054614,0.81493,0.98747,1.04,1.0418,1.0455,1.1376,1.1512
"O95295",0.05433,0.51528,0.50668,0.52481,0.51646,0.53813,0.53828,0.53816
"Q15582",0.053954,0.54636,0.58554,0.5788,0.696,0.7665,0.76574,0.76916
"Q6IQ22",0.053746,0.21929,0.21554,0.32867,0.34375,0.34433,0.3527,0.35242
"O14908",0.053475,0.54817,0.56773,0.61007,0.60152,0.59456,0.61634,0.61454
"Q6WCQ1",0.053228,0.094994,0.093909,0.14941,0.15329,0.15276,0.21015,0.21378
"Q15717",0.053118,0.13074,0.19469,0.19395,0.19944,0.19809,0.21549,0.21653
"O95573",0.052663,0.050806,0.065039,0.073512,0.24851,0.32269,0.32126,0.32434
"Q9Y2A7",0.052195,0.44378,0.44008,0.4326,0.42487,0.42205,0.42832,0.4268
"Q6IAN0",0.052145,0.52962,0.57984,0.61587,0.63961,0.65649,0.67831,0.68177
"Q9Y4K1",0.052129,0.53471,0.59772,0.59752,0.5875,0.58182,0.57939,0.57911
"Q15126",0.051924,0.45017,0.51546,0.5063,0.49736,0.49762,0.50433,0.50561
"Q99816",0.051815,0.19628,0.193,0.1901,0.19341,0.19178,0.20817,0.20744
"Q6XQN6",0.051764,0.11454,0.11367,0.13368,0.14147,0.17301,0.282,0.28093
"Q9NP79",0.051648,0.092344,0.097926,0.11315,0.11441,0.11303,0.13764,0.14138
"Q99961",0.051574,0.54456,0.55769,0.54952,0.59099,0.58367,0.58034,0.58076
"P49327",0.051293,0.62309,0.61945,0.62159,0.62707,0.63176,0.64121,0.64804
"P50570",0.049944,0.094252,0.098976,0.11616,0.12094,0.17269,0.18267,0.18316
"Q14344",0.049885,0.097153,0.13897,0.13679,0.13495,0.13579,0.16132,0.17927
"Q9Y3I1",0.049801,0.48174,0.47353,0.47604,0.46751,0.56206,0.56184,0.58248
"Q8N1B4",0.049241,0.27497,0.27712,0.2745,0.28203,0.28639,0.28465,0.29174
"O95352",0.04846,0.10386,0.10228,0.21491,0.27853,0.28932,0.29999,0.34066
"P61106",0.048408,0.16561,0.18402,0.18693,0.18395,0.18164,0.1806,0.18537
"P51812",0.048246,0.098756,0.17648,0.19025,0.34723,0.43938,0.44555,0.44632
"Q08209",0.048246,0.094119,0.11892,0.11682,0.11802,0.12091,0.12018,0.14127
"Q7L2E3",0.048169,0.068487,0.21958,0.3573,0.36484,0.39767,0.39989,0.40698
"P68036",0.047898,0.086989,0.085508,0.090606,0.091643,0.090613,0.096199,0.10085
"O15067",0.047551,0.14806,0.18583,0.18342,0.19428,0.27426,0.27271,0.27378
"O95861",0.047448,0.51224,0.51798,0.5126,0.51244,0.51168,0.51538,0.5152
"P05387",0.04727,0.2587,0.26154,0.26134,0.25666,0.25607,0.25746,0.25674
"Q9H9S4",0.047148,0.20787,0.20558,0.36438,0.36113,0.37096,0.38528,0.40811
"Q9Y490",0.047011,0.45685,0.45437,0.49008,0.50175,0.50509,0.5022,0.5014
"P53007",0.046773,0.29681,0.32452,0.33402,0.35798,0.39564,0.4008,0.4038
"Q6NZY4",0.046599,0.081269,0.14142,0.19927,0.19572,0.2085,0.27828,0.27808
"Q96S97",0.046517,0.0481,0.31683,0.31138,0.38692,0.39242,0.39008,0.38875
"Q9NZT1",0.045863,0.35672,0.45001,0.4423,0.51149,0.59373,0.63476,0.63254
"Q12805",0.045731,0.71307,0.70397,0.79299,0.7842,0.77889,0.77415,0.77169
"P78537",0.045214,0.42238,0.42326,0.41596,0.42202,0.41647,0.41452,0.41295
"Q9Y3D3",0.045123,0.12328,0.12177,0.23368,0.3063,0.37012,0.38192,0.38049
"O00178",0.044964,0.12962,0.15134,0.15582,0.21552,0.21345,0.2518,0.25429
"Q13045",0.044821,0.13303,0.14942,0.14862,0.15492,0.17147,0.1841,0.18882
"Q7L014",0.044266,0.20036,0.22673,0.2238,0.29436,0.36146,0.37727,0.37657
"Q8WXF1",0.044066,0.26549,0.29315,0.29623,0.29091,0.28732,0.30596,0.32057
"Q567U6",0.043206,0.11436,0.19651,0.21598,0.28182,0.29087,0.28924,0.28858
"Q03426",0.04288,0.53054,0.53531,0.61064,0.60031,0.60216,0.62538,0.62463
"O00233",0.042856,0.15361,0.16731,0.17008,0.21605,0.22007,0.23203,0.23264
"Q86X76",0.040238,0.13295,0.14267,0.14768,0.14528,0.15001,0.15792,0.1796
"P14618",0.0397,0.43897,0.43423,0.44887,0.45079,0.44516,0.4578,0.45681
"P46199",0.039394,0.17101,0.25319,0.25134,0.4883,0.50899,0.50601,0.5104
"Q3SY84",0.039001,0.76633,1.0003,0.98284,0.97974,0.97172,0.97995,0.97626
"Q16643",0.03899,0.1996,0.23832,0.297,0.32192,0.36918,0.36908,0.38921
"Q14166",0.038925,0.51384,0.51471,0.52072,0.52241,0.516,0.51322,0.5177
"Q9H2C0",0.0384,0.92408,0.90897,0.94793,0.9326,0.92109,0.94117,0.93792
"Q8N2F6",0.038356,0.17602,0.27659,0.33576,0.32996,0.40393,0.40149,0.40025
"Q9Y2R5",0.038288,0.1737,0.17372,0.24197,0.42471,0.42316,0.42356,0.42222
"P62304",0.038019,0.16529,0.25332,0.46238,0.53348,0.6522,0.6563,0.66195
"P07476",0.03768,0.91373,1.2402,1.2633,1.2416,1.2486,1.2648,1.2602
"Q9Y399",0.037532,0.21907,0.27504,0.41359,0.49257,0.48845,0.48883,0.4875
"O60216",0.037495,0.094531,0.20385,0.2111,0.24208,0.29536,0.31168,0.32555
"P36915",0.037206,0.055018,0.054078,0.064756,0.087506,0.093078,0.11602,0.12812
"P12259",0.037051,0.8078,0.81972,0.80515,0.88524,0.8945,0.91024,0.92627
"Q9GZN8",0.036527,0.23602,0.34108,0.35841,0.35603,0.47894,0.49513,0.50393
"O75531",0.036088,0.16717,0.26691,0.31371,0.34692,0.34882,0.34992,0.35258
"Q15907",0.035511,0.50726,0.69164,0.68004,0.75662,0.74894,0.74458,0.75171
"P15311",0.035322,0.49567,0.49287,0.50527,0.50316,0.49956,0.49653,0.49473
"O94874",0.035147,0.15992,0.17741,0.1793,0.21478,0.21516,0.21395,0.21334
"P49368",0.03496,0.051353,0.050913,0.091266,0.093954,0.10863,0.10853,0.10903
"P36543",0.034324,0.05849,0.06275,0.092981,0.094149,0.15896,0.16708,0.16909
"Q9UHY7",0.034215,0.060269,0.11198,0.11351,0.27546,0.29003,0.29728,0.29868
"O60664",0.033923,0.057878,0.22459,0.22552,0.22214,0.21937,0.2583,0.25754
"Q8N983",0.033886,0.031401,0.044617,0.093583,0.29573,0.30684,0.30504,0.30448
"O60725",0.033733,0.6232,0.63274,0.65545,0.69421,0.69203,0.69314,0.69057
"Q969E2",0.033446,0.20986,0.31387,0.31318,0.34741,0.36492,0.36354,0.3655
"O75312",0.033369,0.54138,0.56314,0.55367,0.54397,0.55895,0.55631,0.56316
"Q9Y6I3",0.033213,0.30406,0.41504,0.46936,0.47392,0.57194,0.58678,0.58758
"Q9ULF5",0.032724,0.5764,0.59043,0.58613,0.73133,0.73717,0.73555,0.73378
"P34932",0.032374,0.034209,0.035224,0.06589,0.080369,0.13025,0.14233,0.14314
"O75165",0.031969,0.32824,0.33475,0.33048,0.36812,0.38191,0.38036,0.37894
"Q9NR12",0.031946,0.7783,0.77533,0.77755,0.79185,0.81437,0.82454,0.82146
"P51159",0.031864,0.040569,0.23134,0.32744,0.37959,0.48671,0.48371,0.48581
"P36404",0.031837,0.036328,0.17049,0.20374,0.20945,0.2402,0.24577,0.24589
"P42704",0.031697,0.25627,0.26261,0.27861,0.37748,0.37565,0.3748,0.37596
"P07738",0.031512,0.6055,0.6007,0.59314,0.74429,0.73764,0.73616,0.77276
"O60716",0.031337,0.57795,0.58256,0.57274,0.56241,0.58827,0.5866,0.58477
"Q7L7X3",0.031251,0.4972,0.49866,0.49346,0.51622,0.5179,0.54385,0.54407
"Q14210",0.03123,1.2069,1.6019,1.6261,1.6324,1.785,1.8187,1.8153
"Q6ZVF9",0.031046,0.64726,0.70731,0.70846,0.70002,0.69125,0.73149,0.75205
"Q9NR50",0.030404,0.27378,0.27206,0.27067,0.31404,0.31047,0.31389,0.31622
"O14735",0.029997,0.16731,0.18664,0.2557,0.29309,0.29059,0.33084,0.33211
"Q92785",0.029828,0.46768,0.46739,0.47179,0.48682,0.48046,0.48363,0.49861
"Q12789",0.029528,0.33593,0.35765,0.35497,0.42645,0.42603,0.47625,0.47448
"Q16204",0.029363,0.71334,0.70856,0.69915,0.68728,0.70185,0.70054,0.69887
"P51659",0.029312,0.17664,0.18265,0.18092,0.20666,0.2183,0.22782,0.23206
"Q9UJU6",0.028754,0.29962,0.2957,0.29629,0.32722,0.32652,0.32651,0.32529
"Q6P1N0",0.028731,0.25217,0.26001,0.26886,0.27493,0.27897,0.31201,0.31108
"Q96KR1",0.028563,0.32121,0.37307,0.36732,0.36077,0.35873,0.36079,0.37362
"Q96CW1",0.028458,0.056499,0.081719,0.084885,0.11343,0.11319,0.12153,0.12341
"P11142",0.028399,0.30173,0.30396,0.30283,0.30256,0.30132,0.30583,0.30587
"P35580",0.028009,0.28479,0.28088,0.31767,0.35759,0.35841,0.35892,0.36158
"P30040",0.027989,0.22448,0.29257,0.35513,0.35409,0.34952,0.3474,0.35213
"O75347",0.027872,0.14514,0.16813,0.18879,0.19141,0.18923,0.19739,0.20749
"O94822",0.027755,0.025704,0.034367,0.1249,0.1322,0.18718,0.28235,0.30534
"P46940",0.027659,0.3394,0.33523,0.34452,0.34801,0.34869,0.35301,0.35278
"P28288",0.027304,0.25542,0.257,0.25268,0.25963,0.28903,0.29926,0.3099
"Q9P0J1",0.027259,0.2974,0.37723,0.39049,0.38917,0.38489,0.38328,0.38183
"P04264",0.027246,0.15613,0.22012,0.39574,0.55953,0.5642,0.59132,0.62208
"Q9BV40",0.026862,0.42505,0.42428,0.42552,0.42941,0.43246,0.43075,0.43896
"O75083",0.026544,0.21511,0.2145,0.21113,0.20776,0.20671,0.22244,0.22202
"Q3SY69",0.026527,0.29207,0.57648,0.57561,0.58573,0.58867,0.58523,0.6316
"P53701",0.026483,0.038386,0.057051,0.25244,0.32773,0.34177,0.3815,0.38011
"Q9BYD6",0.026464,0.025351,0.12492,0.15234,0.2577,0.28785,0.28614,0.29447
"Q9C002",0.025975,0.48361,0.47625,0.46966,0.47317,0.51511,0.51358,0.53747
"P61970",0.025897,0.2295,0.24743,0.2739,0.27216,0.26862,0.27453,0.27408
"Q8N357",0.025785,0.35815,0.43037,0.54257,0.57434,0.59371,0.60409,0.61552
"P53990",0.025413,0.16145,0.1927,0.21279,0.21829,0.22396,0.2292,0.23203
"Q99471",0.024658,0.068478,0.071044,0.072515,0.07156,0.071991,0.073608,0.073842
"P16989",0.024432,0.15665,0.26153,0.27507,0.27897,0.2855,0.29632,0.29675
"Q8TE77",0.024321,0.60205,0.60083,0.59433,0.6269,0.69688,0.71862,0.71635
"Q99426",0.023796,0.1429,0.14387,0.14261,0.14307,0.14743,0.14798,0.14828
"Q9NV96",0.022563,0.15732,0.23683,0.25017,0.26804,0.31292,0.34255,0.3605
"O43237",0.022158,0.053534,0.077044,0.07568,0.099747,0.099421,0.14576,0.14674
"Q9NQW7",0.022059,0.022524,0.066409,0.07409,0.12858,0.13135,0.13603,0.13876
"Q96C01",0.021366,0.15356,0.19707,0.19557,0.34672,0.37765,0.41836,0.42774
"Q9Y2Z0",0.020969,0.045708,0.047053,0.048208,0.047548,0.047737,0.13647,0.15974
"P53814",0.020957,0.28288,0.27806,0.28079,0.35681,0.40037,0.39975,0.3983
"P19387",0.020678,0.20811,0.24666,0.25293,0.25037,0.27386,0.29265,0.29754
"Q09327",0.020402,0.19341,0.19013,0.24696,0.30267,0.31571,0.32084,0.31974
"Q4VC31",0.019127,0.067097,0.19583,0.20146,0.25467,0.2699,0.26825,0.26792
"O14974",0.018901,0.14603,0.15343,0.17231,0.18348,0.18132,0.18033,0.18126
"O43169",0.01887,0.375,0.36868,0.37468,0.36979,0.37542,0.37588,0.37446
"Q15819",0.018863,0.29107,0.29732,0.3369,0.33221,0.3285,0.34486,0.35063
"P29401",0.018657,0.30317,0.30011,0.32147,0.32396,0.3214,0.33585,0.34698
"Q96H20",0.018496,0.1296,0.15564,0.26074,0.34583,0.36245,0.39687,0.39615
"Q9Y6Q5",0.018478,0.4928,0.49249,0.4936,0.48633,0.56919,0.56572,0.56491
"P42566",0.018194,0.10136,0.13108,0.13152,0.13895,0.17153,0.17349,0.17392
"P35754",0.017839,0.27219,0.46557,0.47232,0.46767,0.47676,0.47662,0.47482
"P15927",0.017785,0.028274,0.045787,0.13728,0.17328,0.17101,0.20584,0.21021
"Q92499",0.017727,0.058432,0.085255,0.091839,0.10322,0.11142,0.11511,0.11724
"P16402",0.017669,0.37781,0.4242,0.426,0.43968,0.45788,0.48661,0.54036
"O00743",0.017519,0.20391,0.22875,0.22681,0.24141,0.36475,0.37283,0.37281
"Q8IUR7",0.017352,0.078758,0.15966,0.15688,0.18396,0.1958,0.21092,0.21238
"P25685",0.016888,0.55843,0.57994,0.58507,0.59286,0.58554,0.58531,0.58353
"Q14318",0.016718,0.35888,0.35297,0.35058,0.34545,0.34526,0.34336,0.3589
"Q96LJ7",0.016634,0.88132,0.98408,0.9995,1.0223,1.0523,1.0482,1.0445
"Q86X55",0.016561,0.15626,0.18253,0.19635,0.24429,0.28344,0.28358,0.28452
"A6NDG6",0.016484,0.67165,0.68794,0.71794,0.72817,0.71963,0.71534,0.71715
